type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
TRANSFER,281023.82,281023.82,0,0,0,1
CASH_OUT,281023.82,281023.82,0,0,281023.82,1
TRANSFER,1240717.75,1240717.75,0,0,0,1
CASH_OUT,1240717.75,1240717.75,0,144986.76,1385704.52,1
TRANSFER,6370726.84,6370726.84,0,0,0,1
CASH_OUT,6370726.84,6370726.84,0,49570.47,6420297.31,1
TRANSFER,87438.83,87438.83,0,0,0,1
CASH_OUT,87438.83,87438.83,0,69617.57,157056.4,1
TRANSFER,2425164.58,2425164.58,0,0,0,1
CASH_OUT,2425164.58,2425164.58,0,946807.93,3371972.51,1
TRANSFER,381977.83,381977.83,0,0,0,1
CASH_OUT,381977.83,381977.83,0,0,381977.83,1
TRANSFER,571163.03,571163.03,0,0,0,1
CASH_OUT,571163.03,571163.03,0,45861.48,617024.51,1
TRANSFER,781.93,781.93,0,0,0,1
CASH_OUT,781.93,781.93,0,0,781.93,1
TRANSFER,8536151.16,8536151.16,0,0,0,1
CASH_OUT,8536151.16,8536151.16,0,339032.24,8875183.4,1
TRANSFER,115085.31,115085.31,0,0,0,1
CASH_OUT,115085.31,115085.31,0,999400.25,1114485.56,1
TRANSFER,438983.45,438983.45,0,0,0,1
CASH_OUT,438983.45,438983.45,0,26861.84,465845.29,1
TRANSFER,786278.72,786278.72,0,0,0,1
CASH_OUT,786278.72,786278.72,0,0,786278.72,1
TRANSFER,341441.17,341441.17,0,0,0,1
CASH_OUT,341441.17,341441.17,0,0,341441.17,1
TRANSFER,140333.35,140333.35,0,0,0,1
CASH_OUT,140333.35,140333.35,0,132894.81,273228.16,1
TRANSFER,216000.95,216000.95,0,0,0,1
CASH_OUT,216000.95,216000.95,0,171773.03,387773.97,1
TRANSFER,533269.77,533269.77,0,0,0,1
CASH_OUT,533269.77,533269.77,0,20836.5,554106.28,1
TRANSFER,298384.21,298384.21,0,0,0,1
CASH_OUT,298384.21,298384.21,0,77405.99,375790.2,1
TRANSFER,537641.8,537641.8,0,0,0,1
CASH_OUT,537641.8,537641.8,0,55732.77,593374.56,1
TRANSFER,4602636.68,4602636.68,0,0,0,1
CASH_OUT,4602636.68,4602636.68,0,0,4602636.68,1
TRANSFER,3285475.4,3285475.4,0,0,0,1
CASH_OUT,3285475.4,3285475.4,0,746119.83,4031595.23,1
TRANSFER,10000000,10724264.21,724264.21,0,0,1
CASH_OUT,10000000,10000000,0,0,10000000,1
TRANSFER,724264.21,724264.21,0,0,0,1
CASH_OUT,724264.21,724264.21,0,0,724264.21,1
TRANSFER,224230.16,224230.16,0,0,0,1
CASH_OUT,224230.16,224230.16,0,427065.03,651295.19,1
TRANSFER,23236.49,23236.49,0,0,0,1
CASH_OUT,23236.49,23236.49,0,179969.72,203206.21,1
TRANSFER,13659.45,13659.45,0,0,0,1
CASH_OUT,13659.45,13659.45,0,474620.98,488280.42,1
TRANSFER,461369.99,461369.99,0,0,0,1
CASH_OUT,461369.99,461369.99,0,2572575.13,3033945.11,1
TRANSFER,191834.14,191834.14,0,0,0,1
CASH_OUT,191834.14,191834.14,0,105924.3,297758.43,1
TRANSFER,3242183.64,3242183.64,0,0,0,1
CASH_OUT,3242183.64,3242183.64,0,0,3242183.64,1
TRANSFER,1675153.28,1675153.28,0,0,0,1
CASH_OUT,1675153.28,1675153.28,0,12832.26,1687985.53,1
TRANSFER,37766.23,37766.23,0,0,0,1
CASH_OUT,37766.23,37766.23,0,2344708.27,2382474.5,1
TRANSFER,79076.14,79076.14,0,0,0,1
CASH_OUT,79076.14,79076.14,0,0,79076.14,1
TRANSFER,27276.07,27276.07,0,0,0,1
CASH_OUT,27276.07,27276.07,0,0,27276.07,1
TRANSFER,10000000,13019699.77,3019699.77,0,0,1
CASH_OUT,10000000,10000000,0,2423749.18,12423749.18,1
TRANSFER,3019699.77,3019699.77,0,0,0,1
CASH_OUT,3019699.77,3019699.77,0,523626.59,3543326.36,1
TRANSFER,1049586.54,1049586.54,0,0,0,1
CASH_OUT,1049586.54,1049586.54,0,8366.77,1057953.31,1
TRANSFER,237776.02,237776.02,0,0,0,1
CASH_OUT,237776.02,237776.02,0,102969.39,340745.41,1
TRANSFER,2028897.08,2028897.08,0,0,0,1
CASH_OUT,2028897.08,2028897.08,0,4194222.4,6223119.48,1
TRANSFER,452261.67,452261.67,0,0,0,1
CASH_OUT,452261.67,452261.67,0,577217.57,1029479.24,1
TRANSFER,892376.71,892376.71,0,0,0,1
CASH_OUT,892376.71,892376.71,0,31730514.36,32622891.07,1
TRANSFER,34498.05,34498.05,0,0,0,1
CASH_OUT,34498.05,34498.05,0,0,34498.05,1
TRANSFER,3118811.65,3118811.65,0,0,0,1
CASH_OUT,3118811.65,3118811.65,0,1163983.03,4282794.68,1
TRANSFER,426323.38,426323.38,0,0,0,1
CASH_OUT,426323.38,426323.38,0,102216.61,528539.99,1
TRANSFER,60891.94,60891.94,0,0,0,1
CASH_OUT,60891.94,60891.94,0,1534972.09,1595864.03,1
TRANSFER,149535,149535,0,0,0,1
CASH_OUT,149535,149535,0,711124.24,860659.24,1
TRANSFER,533092.45,533092.45,0,0,0,1
CASH_OUT,533092.45,533092.45,0,1480922.8,2014015.24,1
TRANSFER,500905.62,500905.62,0,0,0,1
CASH_OUT,500905.62,500905.62,0,4867381.69,5368287.32,1
TRANSFER,253261.96,253261.96,0,0,0,1
CASH_OUT,253261.96,253261.96,0,95869.95,349131.91,1
TRANSFER,341956.42,341956.42,0,0,0,1
CASH_OUT,341956.42,341956.42,0,2191293.04,2533249.45,1
TRANSFER,430722.59,430722.59,0,0,0,1
CASH_OUT,430722.59,430722.59,0,1630593.27,2061315.87,1
TRANSFER,116489.77,116489.77,0,0,0,1
CASH_OUT,116489.77,116489.77,0,0,116489.77,1
TRANSFER,1464160.5,1464160.5,0,0,0,1
CASH_OUT,1464160.5,1464160.5,0,462739.95,1926900.44,1
TRANSFER,10000000,25455965.86,15455965.86,0,0,1
CASH_OUT,10000000,10000000,0,0,10000000,1
TRANSFER,10000000,15455965.86,5455965.86,0,0,1
CASH_OUT,10000000,10000000,0,1886102.76,11886102.76,1
TRANSFER,5455965.86,5455965.86,0,0,0,1
CASH_OUT,5455965.86,5455965.86,0,0,5455965.86,1
TRANSFER,1501341.87,1501341.87,0,0,0,1
CASH_OUT,1501341.87,1501341.87,0,0,1501341.87,1
TRANSFER,267564.83,267564.83,0,0,0,1
CASH_OUT,267564.83,267564.83,0,0,267564.83,1
TRANSFER,207021.45,207021.45,0,0,0,1
CASH_OUT,207021.45,207021.45,0,0,207021.45,1
TRANSFER,19729.68,19729.68,0,0,0,1
CASH_OUT,19729.68,19729.68,0,0,19729.68,1
TRANSFER,40591.72,40591.72,0,0,0,1
CASH_OUT,40591.72,40591.72,0,276257.36,316849.08,1
TRANSFER,298365.86,298365.86,0,0,0,1
CASH_OUT,298365.86,298365.86,0,0,298365.86,1
TRANSFER,2897907.81,2897907.81,0,0,0,1
CASH_OUT,2897907.81,2897907.81,0,351034.56,3248942.38,1
TRANSFER,1857935.57,1857935.57,0,0,0,1
CASH_OUT,1857935.57,1857935.57,0,738704.8,2596640.37,1
TRANSFER,87381.78,87381.78,0,0,0,1
CASH_OUT,87381.78,87381.78,0,474312.15,561693.93,1
TRANSFER,3588174.94,3588174.94,0,0,0,1
CASH_OUT,3588174.94,3588174.94,0,103757.04,3691931.98,1
TRANSFER,396757.22,396757.22,0,0,0,1
CASH_OUT,396757.22,396757.22,0,167363.79,564121.01,1
TRANSFER,207241.52,207241.52,0,0,0,1
CASH_OUT,207241.52,207241.52,0,0,207241.52,1
TRANSFER,5475018.52,5475018.52,0,0,0,1
CASH_OUT,5475018.52,5475018.52,0,205724.59,5680743.11,1
TRANSFER,671406.79,671406.79,0,0,0,1
CASH_OUT,671406.79,671406.79,0,102024.04,773430.83,1
TRANSFER,158245.65,158245.65,0,0,0,1
CASH_OUT,158245.65,158245.65,0,474628.91,632874.55,1
TRANSFER,1346264.61,1346264.61,0,0,0,1
CASH_OUT,1346264.61,1346264.61,0,1806026.36,3152290.97,1
TRANSFER,313697.44,313697.44,0,0,0,1
CASH_OUT,313697.44,313697.44,0,0,313697.44,1
TRANSFER,2772748.37,2772748.37,0,0,0,1
CASH_OUT,2772748.37,2772748.37,0,0,2772748.37,1
TRANSFER,1058602.68,1058602.68,0,0,0,1
CASH_OUT,1058602.68,1058602.68,0,628385.94,1686988.62,1
TRANSFER,34839.32,34839.32,0,0,0,1
CASH_OUT,34839.32,34839.32,0,0,34839.32,1
TRANSFER,462452.87,462452.87,0,0,0,1
CASH_OUT,462452.87,462452.87,0,0,462452.87,1
TRANSFER,3401641,3401641,0,0,0,1
CASH_OUT,3401641,3401641,0,2062298.62,5463939.63,1
TRANSFER,19421.77,19421.77,0,0,0,1
CASH_OUT,19421.77,19421.77,0,663000.64,682422.4,1
TRANSFER,486175.4,486175.4,0,0,0,1
CASH_OUT,486175.4,486175.4,0,0,486175.4,1
TRANSFER,10000000,59585040.37,49585040.37,0,0,1
CASH_OUT,10000000,10000000,0,10662599.15,20662599.15,1
TRANSFER,10000000,49585040.37,39585040.37,0,0,1
CASH_OUT,10000000,10000000,0,0,10000000,1
TRANSFER,10000000,39585040.37,29585040.37,0,0,1
CASH_OUT,10000000,10000000,0,1727027.89,11727027.89,1
TRANSFER,10000000,29585040.37,19585040.37,0,0,1
CASH_OUT,10000000,10000000,0,0,10000000,1
TRANSFER,10000000,19585040.37,19585040.37,0,0,1
CASH_OUT,0,0,0,76759.9,76759.9,1
TRANSFER,9585040.37,19585040.37,19585040.37,0,0,1
CASH_OUT,0,0,0,2921531.34,2921531.34,1
TRANSFER,460434.46,460434.46,0,0,0,1
CASH_OUT,460434.46,460434.46,0,1046172.48,1506606.94,1
TRANSFER,287720.41,287720.41,0,0,0,1
CASH_OUT,287720.41,287720.41,0,174700.67,462421.08,1
TRANSFER,204030.2,204030.2,0,0,0,1
CASH_OUT,204030.2,204030.2,0,0,204030.2,1
TRANSFER,99804.21,99804.21,0,0,0,1
CASH_OUT,99804.21,99804.21,0,77105.84,176910.05,1
TRANSFER,4892226.25,4892226.25,0,0,0,1
CASH_OUT,4892226.25,4892226.25,0,54435.33,4946661.58,1
TRANSFER,225324.05,225324.05,0,0,0,1
CASH_OUT,225324.05,225324.05,0,9125.63,234449.67,1
TRANSFER,59749.28,59749.28,0,0,0,1
CASH_OUT,59749.28,59749.28,0,1279160.38,1338909.66,1
TRANSFER,426173.04,426173.04,0,0,0,1
CASH_OUT,426173.04,426173.04,0,0,426173.04,1
TRANSFER,3890627.92,3890627.92,0,0,0,1
CASH_OUT,3890627.92,3890627.92,0,0,3890627.92,1
TRANSFER,474195.1,474195.1,0,0,0,1
CASH_OUT,474195.1,474195.1,0,0,474195.1,1
TRANSFER,1171751.17,1171751.17,0,0,0,1
CASH_OUT,1171751.17,1171751.17,0,0,1171751.17,1
TRANSFER,3037.67,3037.67,0,0,0,1
CASH_OUT,3037.67,3037.67,0,800854.71,803892.38,1
TRANSFER,3028421.03,3028421.03,0,0,0,1
CASH_OUT,3028421.03,3028421.03,0,4503234.54,7531655.57,1
TRANSFER,183306.21,183306.21,0,0,0,1
CASH_OUT,183306.21,183306.21,0,0,183306.21,1
TRANSFER,837192.23,837192.23,0,0,0,1
CASH_OUT,837192.23,837192.23,0,0,837192.23,1
TRANSFER,315712.36,315712.36,0,0,0,1
CASH_OUT,315712.36,315712.36,0,733325.51,1049037.87,1
TRANSFER,221511.12,221511.12,0,0,0,1
CASH_OUT,221511.12,221511.12,0,201354.78,422865.9,1
TRANSFER,326394.8,326394.8,0,0,0,1
CASH_OUT,326394.8,326394.8,0,16973.41,343368.22,1
TRANSFER,3302492.95,3302492.95,0,0,0,1
CASH_OUT,3302492.95,3302492.95,0,589810.81,3892303.76,1
TRANSFER,2828068.73,2828068.73,0,0,0,1
CASH_OUT,2828068.73,2828068.73,0,102766.8,2930835.53,1
TRANSFER,526071.46,526071.46,0,0,0,1
CASH_OUT,526071.46,526071.46,0,987448.67,1513520.12,1
TRANSFER,3718503.37,3718503.37,0,0,0,1
CASH_OUT,3718503.37,3718503.37,0,4365225.42,8083728.79,1
TRANSFER,966389.93,966389.93,0,0,0,1
CASH_OUT,966389.93,966389.93,0,0,966389.93,1
TRANSFER,907361.75,907361.75,0,0,0,1
CASH_OUT,907361.75,907361.75,0,1536176.46,2443538.2,1
TRANSFER,1150413.99,1150413.99,0,0,0,1
CASH_OUT,1150413.99,1150413.99,0,1740168.44,2890582.43,1
TRANSFER,5270.57,5270.57,0,0,0,1
CASH_OUT,5270.57,5270.57,0,305288.23,310558.81,1
TRANSFER,673722.73,673722.73,0,0,0,1
CASH_OUT,673722.73,673722.73,0,0,673722.73,1
TRANSFER,1191183.65,1191183.65,0,0,0,1
CASH_OUT,1191183.65,1191183.65,0,0,1191183.65,1
TRANSFER,32671.88,32671.88,0,0,0,1
CASH_OUT,32671.88,32671.88,0,164307.14,196979.02,1
TRANSFER,2040374.55,2040374.55,0,0,0,1
CASH_OUT,2040374.55,2040374.55,0,50729.93,2091104.48,1
TRANSFER,1307156.17,1307156.17,0,0,0,1
CASH_OUT,1307156.17,1307156.17,0,273026.12,1580182.28,1
TRANSFER,4152987.1,4152987.1,0,0,0,1
CASH_OUT,4152987.1,4152987.1,0,45694.34,4198681.44,1
TRANSFER,365332.78,365332.78,0,0,0,1
CASH_OUT,365332.78,365332.78,0,27185.14,392517.92,1
TRANSFER,1143937.73,1143937.73,0,0,0,1
CASH_OUT,1143937.73,1143937.73,0,174260.08,1318197.81,1
TRANSFER,1532229.72,1532229.72,0,0,0,1
CASH_OUT,1532229.72,1532229.72,0,89278.84,1621508.56,1
TRANSFER,59841.44,59841.44,0,0,0,1
CASH_OUT,59841.44,59841.44,0,0,59841.44,1
TRANSFER,842554.02,842554.02,0,0,0,1
CASH_OUT,842554.02,842554.02,0,510821.19,1353375.21,1
TRANSFER,591766.42,591766.42,0,0,0,1
CASH_OUT,591766.42,591766.42,0,7334547.33,7926313.75,1
TRANSFER,539658.73,539658.73,0,0,0,1
CASH_OUT,539658.73,539658.73,0,0,539658.73,1
TRANSFER,2388542.02,2388542.02,0,0,0,1
CASH_OUT,2388542.02,2388542.02,0,14775.9,2403317.91,1
TRANSFER,513693.13,513693.13,0,0,0,1
CASH_OUT,513693.13,513693.13,0,0,513693.13,1
TRANSFER,4135944.29,4135944.29,0,0,0,1
CASH_OUT,4135944.29,4135944.29,0,0,4135944.29,1
TRANSFER,101392.92,101392.92,0,0,0,1
CASH_OUT,101392.92,101392.92,0,614050.05,715442.97,1
TRANSFER,8006429.04,8006429.04,0,0,0,1
CASH_OUT,8006429.04,8006429.04,0,0,8006429.04,1
TRANSFER,207801.38,207801.38,0,0,0,1
CASH_OUT,207801.38,207801.38,0,0,207801.38,1
TRANSFER,16207.04,16207.04,0,0,0,1
CASH_OUT,16207.04,16207.04,0,136857.72,153064.76,1
TRANSFER,4716.08,4716.08,0,0,0,1
CASH_OUT,4716.08,4716.08,0,551191.68,555907.76,1
TRANSFER,119041.12,119041.12,0,0,0,1
CASH_OUT,119041.12,119041.12,0,1755159.6,1874200.73,1
TRANSFER,367364.8,367364.8,0,0,0,1
CASH_OUT,367364.8,367364.8,0,43049.23,410414.03,1
TRANSFER,3200270.32,3200270.32,0,0,0,1
CASH_OUT,3200270.32,3200270.32,0,2000017.66,5200287.99,1
TRANSFER,455014.69,455014.69,0,0,0,1
CASH_OUT,455014.69,455014.69,0,700724.17,1155738.85,1
TRANSFER,4626269.69,4626269.69,0,0,0,1
CASH_OUT,4626269.69,4626269.69,0,4501183.12,9127452.81,1
TRANSFER,1648547.69,1648547.69,0,0,0,1
CASH_OUT,1648547.69,1648547.69,0,52864.15,1701411.84,1
TRANSFER,176776.55,176776.55,0,0,0,1
CASH_OUT,176776.55,176776.55,0,207998.29,384774.84,1
TRANSFER,60274.87,60274.87,0,0,0,1
CASH_OUT,60274.87,60274.87,0,7246746.56,7307021.43,1
TRANSFER,27286.66,27286.66,0,0,0,1
CASH_OUT,27286.66,27286.66,0,11633.47,38920.14,1
TRANSFER,203119.08,203119.08,0,0,0,1
CASH_OUT,203119.08,203119.08,0,1163234.67,1366353.75,1
TRANSFER,306419.73,306419.73,0,0,0,1
CASH_OUT,306419.73,306419.73,0,314156.56,620576.28,1
TRANSFER,100840.93,100840.93,0,0,0,1
CASH_OUT,100840.93,100840.93,0,47681.33,148522.26,1
TRANSFER,112656.24,112656.24,0,0,0,1
CASH_OUT,112656.24,112656.24,0,0,112656.24,1
TRANSFER,3653274.35,3653274.35,0,0,0,1
CASH_OUT,3653274.35,3653274.35,0,637138.07,4290412.42,1
TRANSFER,3947541.37,3947541.37,0,0,0,1
CASH_OUT,3947541.37,3947541.37,0,226201.44,4173742.81,1
TRANSFER,10000000,24339822.23,14339822.23,0,0,1
CASH_OUT,10000000,10000000,0,285336.96,10285336.96,1
TRANSFER,10000000,14339822.23,4339822.23,0,0,1
CASH_OUT,10000000,10000000,0,0,10000000,1
TRANSFER,4339822.23,4339822.23,0,0,0,1
CASH_OUT,4339822.23,4339822.23,0,0,4339822.23,1
TRANSFER,807278.78,807278.78,0,0,0,1
CASH_OUT,807278.78,807278.78,0,0,807278.78,1
TRANSFER,1102791.66,1102791.66,0,0,0,1
CASH_OUT,1102791.66,1102791.66,0,2677101.89,3779893.55,1
TRANSFER,10000000,15049594.33,5049594.33,0,0,1
CASH_OUT,10000000,10000000,0,253512.69,10253512.69,1
TRANSFER,5049594.33,5049594.33,0,0,0,1
CASH_OUT,5049594.33,5049594.33,0,365902.48,5415496.81,1
TRANSFER,10000000,11912961.16,1912961.16,0,0,1
CASH_OUT,10000000,10000000,0,633838.8,10633838.8,1
TRANSFER,1912961.16,1912961.16,0,0,0,1
CASH_OUT,1912961.16,1912961.16,0,225745.59,2138706.75,1
TRANSFER,5429153.98,5429153.98,0,0,0,1
CASH_OUT,5429153.98,5429153.98,0,0,5429153.98,1
TRANSFER,1043934.97,1043934.97,0,0,0,1
CASH_OUT,1043934.97,1043934.97,0,9298003.36,10341938.33,1
TRANSFER,107363.54,107363.54,0,0,0,1
CASH_OUT,107363.54,107363.54,0,254832.73,362196.27,1
TRANSFER,1032168.79,1032168.79,0,0,0,1
CASH_OUT,1032168.79,1032168.79,0,805209.56,1837378.34,1
TRANSFER,739856.92,739856.92,0,0,0,1
CASH_OUT,739856.92,739856.92,0,0,739856.92,1
TRANSFER,3085.45,3085.45,0,0,0,1
CASH_OUT,3085.45,3085.45,0,45631.02,48716.47,1
TRANSFER,1487505.07,1487505.07,0,0,0,1
CASH_OUT,1487505.07,1487505.07,0,0,1487505.07,1
TRANSFER,355969.72,355969.72,0,0,0,1
CASH_OUT,355969.72,355969.72,0,41883.35,397853.07,1
TRANSFER,2758096,2758096,0,0,0,1
CASH_OUT,2758096,2758096,0,128192.29,2886288.29,1
TRANSFER,9065.34,9065.34,0,0,0,1
CASH_OUT,9065.34,9065.34,0,0,9065.34,1
TRANSFER,37323.15,37323.15,0,0,0,1
CASH_OUT,37323.15,37323.15,0,868591.49,905914.64,1
TRANSFER,1162672.01,1162672.01,0,0,0,1
CASH_OUT,1162672.01,1162672.01,0,5026373.25,6189045.26,1
TRANSFER,1795622.71,1795622.71,0,0,0,1
CASH_OUT,1795622.71,1795622.71,0,307814.85,2103437.56,1
TRANSFER,1591263.43,1591263.43,0,0,0,1
CASH_OUT,1591263.43,1591263.43,0,1147865.98,2739129.41,1
TRANSFER,348915.96,348915.96,0,0,0,1
CASH_OUT,348915.96,348915.96,0,0,348915.96,1
TRANSFER,43159,43159,0,0,0,1
CASH_OUT,43159,43159,0,0,43159,1
TRANSFER,408864.84,408864.84,0,0,0,1
CASH_OUT,408864.84,408864.84,0,0,408864.84,1
TRANSFER,348055.47,348055.47,0,0,0,1
CASH_OUT,348055.47,348055.47,0,9391.67,357447.14,1
TRANSFER,10000000,23752520.6,13752520.6,0,0,1
CASH_OUT,10000000,10000000,0,0,10000000,1
TRANSFER,10000000,13752520.6,3752520.6,0,0,1
CASH_OUT,10000000,10000000,0,185609.51,10185609.51,1
TRANSFER,3752520.6,3752520.6,0,0,0,1
CASH_OUT,3752520.6,3752520.6,0,1255946.49,5008467.09,1
TRANSFER,1108140.19,1108140.19,0,0,0,1
CASH_OUT,1108140.19,1108140.19,0,625431.56,1733571.75,1
TRANSFER,1186725.39,1186725.39,0,0,0,1
CASH_OUT,1186725.39,1186725.39,0,571163.84,1757889.23,1
TRANSFER,178616.12,178616.12,0,0,0,1
CASH_OUT,178616.12,178616.12,0,0,178616.12,1
TRANSFER,440581.15,440581.15,0,0,0,1
CASH_OUT,440581.15,440581.15,0,164645.25,605226.4,1
TRANSFER,541486.74,541486.74,0,0,0,1
CASH_OUT,541486.74,541486.74,0,0,541486.74,1
TRANSFER,100433.21,100433.21,0,0,0,1
CASH_OUT,100433.21,100433.21,0,1935472.98,2035906.19,1
TRANSFER,2277862.67,2277862.67,0,0,0,1
CASH_OUT,2277862.67,2277862.67,0,6894555.29,9172417.96,1
TRANSFER,72901.03,72901.03,0,0,0,1
CASH_OUT,72901.03,72901.03,0,0,72901.03,1
TRANSFER,7782452.17,7782452.17,0,0,0,1
CASH_OUT,7782452.17,7782452.17,0,0,7782452.17,1
TRANSFER,171878.27,171878.27,0,0,0,1
CASH_OUT,171878.27,171878.27,0,217898.19,389776.45,1
TRANSFER,311487.14,311487.14,0,0,0,1
CASH_OUT,311487.14,311487.14,0,753508.71,1064995.85,1
TRANSFER,2720647.79,2720647.79,0,0,0,1
CASH_OUT,2720647.79,2720647.79,0,22803.08,2743450.86,1
TRANSFER,398041.98,398041.98,0,0,0,1
CASH_OUT,398041.98,398041.98,0,422191.28,820233.26,1
TRANSFER,239095.53,239095.53,0,0,0,1
CASH_OUT,239095.53,239095.53,0,65367.32,304462.85,1
TRANSFER,834592.4,834592.4,0,0,0,1
CASH_OUT,834592.4,834592.4,0,236428.35,1071020.75,1
TRANSFER,219178.49,219178.49,0,0,0,1
CASH_OUT,219178.49,219178.49,0,0,219178.49,1
TRANSFER,3339489.46,3339489.46,0,0,0,1
CASH_OUT,3339489.46,3339489.46,0,369291.01,3708780.47,1
TRANSFER,3965182.83,3965182.83,0,0,0,1
CASH_OUT,3965182.83,3965182.83,0,199484.14,4164666.97,1
TRANSFER,155121.58,155121.58,0,0,0,1
CASH_OUT,155121.58,155121.58,0,439557.76,594679.34,1
TRANSFER,14133.69,14133.69,0,0,0,1
CASH_OUT,14133.69,14133.69,0,2634011.66,2648145.35,1
TRANSFER,369505.41,369505.41,0,0,0,1
CASH_OUT,369505.41,369505.41,0,141459.77,510965.18,1
TRANSFER,432544.68,432544.68,0,0,0,1
CASH_OUT,432544.68,432544.68,0,0,432544.68,1
TRANSFER,133632.24,133632.24,0,0,0,1
CASH_OUT,133632.24,133632.24,0,71836828.02,71970460.27,1
TRANSFER,166880.54,166880.54,0,0,0,1
CASH_OUT,166880.54,166880.54,0,0,166880.54,1
TRANSFER,1965786.11,1965786.11,0,0,0,1
CASH_OUT,1965786.11,1965786.11,0,2223.45,1968009.57,1
TRANSFER,146061.11,146061.11,0,0,0,1
CASH_OUT,146061.11,146061.11,0,37501.29,183562.4,1
TRANSFER,36267.62,36267.62,0,0,0,1
CASH_OUT,36267.62,36267.62,0,6310213.47,6346481.09,1
TRANSFER,21708.13,21708.13,0,0,0,1
CASH_OUT,21708.13,21708.13,0,140777.56,162485.7,1
TRANSFER,422261.63,422261.63,0,0,0,1
CASH_OUT,422261.63,422261.63,0,872573.61,1294835.24,1
TRANSFER,10000000,19228514.1,9228514.1,0,0,1
CASH_OUT,10000000,10000000,0,415882.73,10415882.73,1
TRANSFER,9228514.1,9228514.1,0,0,0,1
CASH_OUT,9228514.1,9228514.1,0,1088377.41,10316891.51,1
TRANSFER,133057.11,133057.11,0,0,0,1
CASH_OUT,133057.11,133057.11,0,27926.24,160983.35,1
TRANSFER,1463764.35,1463764.35,0,0,0,1
CASH_OUT,1463764.35,1463764.35,0,385211.95,1848976.3,1
TRANSFER,9265.43,9265.43,0,0,0,1
CASH_OUT,9265.43,9265.43,0,0,9265.43,1
TRANSFER,475693.24,475693.24,0,0,0,1
CASH_OUT,475693.24,475693.24,0,28808.22,504501.46,1
TRANSFER,63262.94,63262.94,0,0,0,1
CASH_OUT,63262.94,63262.94,0,6388249.11,6451512.05,1
TRANSFER,624015.52,624015.52,0,0,0,1
CASH_OUT,624015.52,624015.52,0,0,624015.52,1
TRANSFER,227349.18,227349.18,0,0,0,1
CASH_OUT,227349.18,227349.18,0,111961.16,339310.34,1
TRANSFER,1138384.29,1138384.29,0,0,0,1
CASH_OUT,1138384.29,1138384.29,0,0,1138384.29,1
TRANSFER,7578130.45,7578130.45,0,0,0,1
CASH_OUT,7578130.45,7578130.45,0,1922837.25,9500967.7,1
TRANSFER,134725.66,134725.66,0,0,0,1
CASH_OUT,134725.66,134725.66,0,0,134725.66,1
TRANSFER,2600970.32,2600970.32,0,0,0,1
CASH_OUT,2600970.32,2600970.32,0,2111795.89,4712766.22,1
TRANSFER,1028486.59,1028486.59,0,0,0,1
CASH_OUT,1028486.59,1028486.59,0,1268932.19,2297418.78,1
TRANSFER,553328.24,553328.24,0,0,0,1
CASH_OUT,553328.24,553328.24,0,0,553328.24,1
TRANSFER,1172700.63,1172700.63,0,0,0,1
CASH_OUT,1172700.63,1172700.63,0,202614.09,1375314.72,1
TRANSFER,404185.57,404185.57,0,0,0,1
CASH_OUT,404185.57,404185.57,0,113577.26,517762.83,1
TRANSFER,278577.6,278577.6,0,0,0,1
CASH_OUT,278577.6,278577.6,0,124948.07,403525.68,1
TRANSFER,338083.76,338083.76,0,0,0,1
CASH_OUT,338083.76,338083.76,0,788505.46,1126589.22,1
TRANSFER,7618.49,7618.49,0,0,0,1
CASH_OUT,7618.49,7618.49,0,0,7618.49,1
TRANSFER,2108589.59,2108589.59,0,0,0,1
CASH_OUT,2108589.59,2108589.59,0,0,2108589.59,1
TRANSFER,542222.77,542222.77,0,0,0,1
CASH_OUT,542222.77,542222.77,0,459408.41,1001631.17,1
TRANSFER,332.36,332.36,0,0,0,1
CASH_OUT,332.36,332.36,0,195086.54,195418.9,1
TRANSFER,448266.86,448266.86,0,0,0,1
CASH_OUT,448266.86,448266.86,0,47028.83,495295.7,1
TRANSFER,4017972.88,4017972.88,0,0,0,1
CASH_OUT,4017972.88,4017972.88,0,0,4017972.88,1
TRANSFER,30548.46,30548.46,0,0,0,1
CASH_OUT,30548.46,30548.46,0,804314.46,834862.92,1
TRANSFER,10000000,10585396.14,585396.14,0,0,1
CASH_OUT,10000000,10000000,0,13098.64,10013098.64,1
TRANSFER,585396.14,585396.14,0,0,0,1
CASH_OUT,585396.14,585396.14,0,1984527.66,2569923.8,1
TRANSFER,79717.14,79717.14,0,0,0,1
CASH_OUT,79717.14,79717.14,0,0,79717.14,1
TRANSFER,760984.58,760984.58,0,0,0,1
CASH_OUT,760984.58,760984.58,0,1550675.96,2311660.54,1
TRANSFER,38180.99,38180.99,0,0,0,1
CASH_OUT,38180.99,38180.99,0,134902.72,173083.71,1
TRANSFER,13914.81,13914.81,0,0,0,1
CASH_OUT,13914.81,13914.81,0,1495380.79,1509295.6,1
TRANSFER,173020.24,173020.24,0,0,0,1
CASH_OUT,173020.24,173020.24,0,95201.75,268221.99,1
TRANSFER,283415.1,283415.1,0,0,0,1
CASH_OUT,283415.1,283415.1,0,0,283415.1,1
TRANSFER,145482.09,145482.09,0,0,0,1
CASH_OUT,145482.09,145482.09,0,1686412.37,1831894.45,1
TRANSFER,1017016.67,1017016.67,0,0,0,1
